verdict,text,part,label
ME-11-01-43136-111,"הנאשם הנו כבן 48, ואין בעברו הרשעות, פרט לקביעה ללא הרשעה משנת 2009, בעבירת תקיפה. כאמור, הנאשם היה נשוי לבתו של אליאספור, ובני הזוג גרושים מזה כשנה. לנאשם וגרושתו חמישה ילדים. הנאשם עובד כקבלן ומעסיק עשרות עובדים.",רקע,עובדות המקרה
ME-11-01-43136-111,"במסגרת הראיות לעונש העיד מר אליאספור על הסבל שנגרם לו כתוצאה מהתנכלות ומעשי הנאשם, ועל הפחדים מהם הוא סובל מאז אירוע ההצתה. לדבריו, הוא ואשתו, כבני 78 שנים, אינם מסוגלים לישון למשך לילה שלם וחוששים להיוותר לבדם, הם איבדו את ביטחונם, ובעקבות הצתת הרכבים, הוא התקין מצלמות אבטחה רבות סביב ביתו. נגרמו לו נזקים כספיים, שכן הוא וויתר על שלושה מכרזים לבניית עשרות יחידות דיור, עקב חששו לחייו. יצוין כי לא בא פירוט לנזקים כספיים שנגרמו לו, ואף בא-כוח המאשימה לא טען לפיצוי ישיר לנזק הכספי, אלא ביקש ליתן את הדגש על הנזק הנפשי שנגרם למר אליאספור ולפסוק לו פיצוי בהתאם.",רקע,ראיות לעונש
ME-11-01-43136-111,"בא-כוח המאשימה התייחס לכל אישום בנפרד. באשר לאירוע ההצתה הכלול באישום הראשון, הודגש פוטנציאל הסיכון הטמון באש הפורצת באופן העלול לאבד שליטה, ובמקרה הנדון, האש התפשטה גם למבנה הפרגולה מעבר למכוניות. מדובר באירוע שקדם לו תכנון, והיוזם לאותו אירוע, היה הנאשם. נטען כי מדיניות הענישה בעבירות ההצתה, עומדת על מספר שנות מאסר בפועל (הוגשה פסיקה שדנה בארבע שנות מאסר בגין הצתת עסק, 33 חודשי מאסר בגין הצתת שתי משאיות), ונטען, על כן, כי מתחם העונש ההולם בגין  אירוע זה, הנו בן שנת מאסר לבין חמש שנות מאסר, ובנסיבות המקרה, ולאור ביצוע הצתה בחצר בית בו מתגוררים אנשים, יש לפסוק על הצד הגבוה. באשר לאישום השלישי, נטען כי המעשה כוון כנגד ערך מוגן שהוא חיי אדם ובטחונו, הכוונה הייתה לחבול במר אליאספור ולגרום לו נזק גופני ממשי, עד אשפוזו. הנאשם יזם את האירוע, רצה בו, וזאת לאחר שחלפו חודשים ספורים בלבד מאירועי האישום הראשון. בהקשר זה נטען כי מתחם הענישה הראוי הנו בן שנת מאסר לבין שלוש שנות מאסר וגם במקרה זה יש לפסוק ברף העליון. באשר לאישום הרביעי של החזקת הסם, נטען על ידי המאשימה כי לאור סוג הסם, מתחם הענישה הראוי הנו בן 8 חודשי מאסר לבין 18 חודשי מאסר בפועל, והעונש הראוי לנאשם הנו במחצית המתחם. עוד באה הפנייה לכך שבוחבוט נדון, במקביל, הן על אישומים חופפים והן על אישומים נוספים שלא יוחסו לנאשם, והוא הורשע, אם כי באופן שונה מעט, כמפורט בגזר הדין שהוגש בעניינו, ונדון לארבע שנות מאסר בפועל (בוחבוט הורשע בעבירה של קשירת קשר לפשע, בעבירת הצתה בנוגע עם הצתת רכבו של מר אליאספור, בקשירת קשר לביצוע עוון ובעבירת שידול לנשיאת נשק, זאת לאחר שקשר קשר עם אדרי להשליך רימון רסס לבית המתלונן, תכנית שלא יצאה אל הפועל, ובעבירה של הספקת סם מסוכן (שלא לנאשם).",רקע,טיעוני הצדדים
ME-11-01-43136-111,"לאור כל זאת, טענה המאשימה כי יש לגזור על הנאשם עונש כולל של מאסר בפועל לתקופה ארוכה, אשר יכלול, לפחות בחלקו, עונש מצטבר בגין כל אישום, וכן מאסר מותנה ופיצוי למר אליאספור.",רקע,טיעוני הצדדים
ME-11-01-43136-111,"מנגד, הסנגור טען, בין היתר, כי תיאור המאשימה את האירועים הנו מוגזם, וכלל עובדות מוטעות ומטעות. יצוין כבר כאן כי  המאשימה בטיעוניה, לא כללה עובדות שהן מטעות ומוטעות. ההתייחסות היחידה לכך שניתנה על ידי הסנגור, הנה כי המאשימה טענה שהנאשם קשר עם שני אחרים והוביל אותם לביצוע המעשים, וטענה זו איננה נכונה, שכן הנאשם קשר קשר רק עם בוחבוט. אולם, עובדה זו ידועה מתוך הראיות וכפי שנקבע בהכרעת הדין ואין בכך משום הטעיה.  באשר לעבירת ההצתה, נטען כי יש להעניש את הנאשם אך בנוגע עם עבירת קשירת הקשר, אשר עונשה המקסימלי עומד על למטה ממחצית עבירת ההצתה, זאת מאחר שהנאשם לא לקח חלק בהצתה עצמה, וזו הוצאה אל הפועל על ידי אדרי ובוחבוט, בדרכים ובמועד שמצאו לנכון. עוד נטען כי הנאשם, שלא מסר לבוחבוט את כתובתו של אליאספור, לא היה מעוניין כי ההצתה תתבצע בחצר הבית. לכן, חלק מהותי מהנסיבות המחמירות, כך נטען, אינן חלות על הנאשם: ""ואי אפשר להעניש את הנאשם על מעשים שעשו אדרי ובוחבוט"". עוד נטען כי ההנחיה הייתה להצית רכב אחד, וכפי שאדרי אמר, הרכב השני הוצת על ידו כבונוס. עוד נטען, בהקשר זה, כי אדרי הפר את הסכם הסוכן בכך שסירב להעיד. הוא לא הועמד לדין על כך, וניתן היה לטעון לאכיפה בררנית המצדיקה ביטול כתב אישום, ועתה יש לכך שיקול משמעותי לעניין העונש.",רקע,טיעוני הצדדים
ME-11-01-43136-111,"באשר לאישום השלישי – נטען, בין היתר, כי כל המעשים שנעשו בפועל, נעשו על ידי בוחבוט ואדרי. לא נטען בכתב האישום כי הנאשם ביקש מבוחבוט להשתמש בלום ברזל לתקיפתו של אליאספור, אלא בוחבוט החליט על כך על דעת עצמו, ובגדר אישום זה, למר אליאספור לא נגרם כל נזק נפשי או גופני.",רקע,טיעוני הצדדים
ME-11-01-43136-111,"באשר להחזקת הסם, הדגיש הסנגור כי לא מדובר בסחר, ובגין נסיבות כאלה, העונש הראוי הוא מאסר על תנאי או של""צ.",רקע,טיעוני הצדדים
ME-11-01-43136-111,"הסנגור הוסיף עוד  כי בוחבוט, שנדון לארבע שנות מאסר, עשה מעשים נפשעים: הוא הורשע בעבירה של הספקת סם ויש לו עבר בעבירות סמים, הוא הורשע גם בעבירה הקשורה בנשיאת נשק, עבירה שהנאשם לא הורשע בה, עבירה שהובילה לחומרה בענישתו של בוחבוט, כמו גם הדברים שנאמרו בגזר דינו של בוחבוט בקשר לנחישותו של בוחבוט לביצוע המעשים, כאשר נקבע עוד כי מדובר באישיות עבריינית. הודגש כי בוחבוט ריצה עונשי מאסר מספר פעמים, ועל כן, לאור העונש שהוטל על בוחבוט, הרף המתאים לענישתו של הנאשם הנו מאסר בעבודות שירות, וזאת גם לאור התנהגות מחפירה של רשות האכיפה בעניינו של הנאשם. בעניין אחרון זה כיוון הסנגור לכך שהנאשם נחקר במצב משפיל, צרכיו נעשו בבגדיו, והופר כבודו כאדם. לעניין זה יוער כי בא הסבר לחקירתו של הנאשם באופן זה במהלך הדיון מטעם החוקרת שחקרה אותו.",רקע,טיעוני הצדדים
ME-11-01-43136-111,"בין היתר הודגש כי הנאשם כבר התגרש. נטען כי אליאספור הגזים בדבריו אודות הנאשם וביקש לייחס לו מעשים שלא נעשו על ידי הנאשם, ולמעשה לא נגרמו לאליאספור נזקים כלשהם. בנוסף הוצגו מסמכים מטעם מנהל החשבונות של הנאשם ממנו עולה כי מאסרו של הנאשם יובילו להתמוטטות החברה הקבלנית שבבעלותו, חברה המעסיקה 40 עובדים. לכך צורפו מסמכים נוספים לעניין היקף עבודתו ועסקיו של הנאשם, על מנת להסיק על הנזק החמור שיגרם לנאשם (ראה הפנייה להחלטה 5616/11 בעניינו של הנאשם, בשאלת מעצר הבית שם באה התחשבות להיותו בעל עסק, אשר מטבע הדברים, מצריך מידה של פיקוח אישי וקיים חשש כי העסק יפגע קשות אם  הנאשם ימשיך לשהות במעצר בית).",רקע,ראיות לעונש
ME-11-01-43136-111,"כן הוגש מסמך מבית החולים הרצוג מיום 25/1/11, שם אושפז הנאשם לבדיקה פסיכיאטרית בעקבות מעצרו, על פי החלטת בית משפט, ובו נאמר, בין היתר, כי יש צורך לשלול סיבה גופנית – אורגנית לשינוי פיזי במצבו, והומלץ על בדיקה פסיכיאטרית חוזרת. בהתאם, הוגש מסמך על ידי הפסיכיאטרית, ד""ר גלפין, מיום 8/4/13,  בדבר תלונות הנאשם על ירידה בזיכרון, הפרעה בריכוז, להזיות ולהפרעה בהתמצאות וצוין כי יש צורך בבירור מעמיק בבחינת מצבו של הנאשם.",רקע,ראיות לעונש
ME-11-01-43136-111,"לשיטת הסנגור, מתחם הענישה בגין כל אישום, משתרע על מאסר על תנאי עד למאסר בעבודות שירות, ובאה הפנייה לכך שבמקרי הצתה חמורים יותר, שעסקו בנאשמים בעלי עבר פלילי, הם נדונו למאסר בעבודות שירות. נטען כי אין מקום לעונש מצטבר, מאחר שמדובר בפרשה אחת כלפי אדם אחד,  וכן כי יש להביא בחשבון את שהותו של הנאשם במעצר לתקופה של חמישה שבועות ושהותו במעצר בית מלא לאחר מכן, לתקופה של כשבעה חודשים.",רקע,טיעוני הצדדים
ME-11-01-43136-111,הנאשם לא ביקש לומר דבר במסגרת הטיעונים לעונש.,רקע,טיעוני הצדדים
ME-11-01-43136-111,"מעשיו של הנאשם חמורים והם ראויים לתגובה עונשית הולמת. אין מקום לאמץ את השקפתו של הסנגור על דבר התרחשות האירועים, ואופן פעולתן של הנפשות שפעלו בו. הנאשם, בשל סכסוך אישי שהיה קיים לו עם חותנו, סב ילדיו, ביקש ""לסגור עמו חשבון"" בדרכים עברייניות, בלתי תרבותיות וקשות במיוחד. הנאשם הציב את הדרישות כלפי בוחבוט, הוא ביקש כי דרישותיו יוצאו אל הפועל, הוא שילם עבור כך, והוא ידע כי מדובר במעשים עברייניים הכוללים הצתת רכב והזמנה לשבור את עצמותיו של אדם קשיש, עד כדי אשפוזו. טענת הסנגור לפיה הנאשם לא נתן הוראות ספציפיות לביצוע, פועלת דווקא לחובתו של הנאשם, אשר ראה לנגד עיניו את השורה התחתונה בלבד, והיא ביצוע רצונותיו, תוך שהיה אדיש לחלוטין לנזק העלול להיגרם מהצתת כלי רכב, שכן ברור כי כלי הרכב, שהצתתו חמורה לכשעצמה, לא יוצת במדבר שומם, על גבעה חולית, אלא במקום מגורי או עיסוקי בני אדם, על כל הכרוך והמשתמע מכך. לנאשם לא היה אכפת כלל כיצד יבוצעו תוכניותיו, ואמנם הוא לא הנחה את בוחבוט כיצד לחבול באליאספור, אולם התעלמות זו נתנה לבוחבוט יד חופשית לבחור את אופן הביצוע. יודגש בהקשר זה כי בסופו של דבר המפעילים של אדרי לא ראו מנוס מלחתוך את צמיגי מכוניתו של אליאספור,  באמצעות אדרי, זאת הנוכח הלחץ הרב שהופעל על אדרי לחבול בגופו של אליאספור, דהיינו, הנאשם שידר את רצונו העז כי יש לבצע את תוכניותיו.",רקע,דיון והכרעה
ME-11-01-43136-111,"האמור לעיל מוליך לכך שהניסיון להציג את הנאשם כדמות השולית בפרשה, אינו צליח. נהפוך הוא, הנאשם היה הדמות המרכזית בפרשה, על פיו נשק דבר, הוא קשור לעבירת ההצתה במישרין כמי ששילם עבורה ודרש את ביצועה. כזכור, החבלה במר אליאספור נמנעה, לא משום שהנאשם חזר בו, אלא משום היותו של אדרי סוכן משטרתי.",רקע,דיון והכרעה
ME-11-01-43136-111,"גזירת דינו של הנאשם באה במסגרת הוראת תיקון 113 לחוק העונשין – הבניית שיקול הדעת השיפוטי בענישה. בהתאם להוראת סעיף 40ב לחוק העונשין, העיקרון המנחה בענישה הנו קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמתו של הנאשם, ובין סוג ומידת העונש המוטל עליו. הוראת סעיף 40ג(א) קובעת כי יש לקבוע מתחם ענישה הולם למעשה העבירה שביצע הנאשם בהתאם לעיקרון המנחה, תוך התחשבות בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה כמפורט בסעיף 40ט לחוק (סעיף 40ט מפרט נסיבות בהן יש להתחשב, במידה שהתקיימו וככל שהן משפיעות על חומרת מעשה העבירה ואשמו של הנאשם, ביניהן התכנון, חלקו היחסי של הנאשם, הנזק שנגרם וכמפורט באותו סעיף). כן קיימות הוראות בדבר אפשרות חריגה ממתחם הענישה (במקרה של אפשרות שיקום – סעיף 40ד), ובמקרים של הגנה על שלום הציבור, הרתעה אישית או הרתעת הרבים, מקום שנמצא לכך צורך (סעיפים 40ה', 40ו', 40ז') ובלבד שהעונש לא יחרוג ממתחם הענישה. לעניין הוכחת הנסיבות הקשורות בביצוע העבירה, ניתן לטעון להן ואף להביא ראיות גם בשלב הטיעונים לעונש ובמסגרת המגבלות הקבועות בהוראות סעיף 40י לחוק. הוראת התיקון מתייחסת אף לנסיבות אישיות של הנאשם אותן ניתן להביא בחשבון בגדר גזירת העונש, שאינן קשורות בביצוע העבירה (סעיף 40יא), וביניהן הפגיעה של העונש בנאשם ובמשפחתו, לרבות גילו, נזקים שנגרמו לנאשם, נטילת אחריות, מאמצים לתיקון תוצאות העבירה ופיצוי, התנהגות נורמטיבית, נסיבות חיים קשות, חלוף הזמן ועבר פלילי. סעיף 40יב מציין שהוראות סעיפים 40ט   ו – 40יא' אינן מהוות רשימה סגורה וניתן לשקול נסיבות נוספות הקשורות בביצוע העבירה, לשם קביעת מתחם העונש ההולם ונסיבות נוספות שאינן קשורות בביצוע העבירה לשם גזירת העונש המתאים.",רקע,דיון והכרעה
ME-11-01-43136-111,"הוראת סעיף 40יג' קובעת כי למספר עבירות המהוות אירוע אחד יקבע מתחם עונש הולם לאירוע כולו, דהיינו, מקום שקיימים מספר אירועים, יש לקבוע מתחם ענישה לכל אירוע בנפרד וניתן (לשון החוק היא 'רשאי') לגזור עונש נפרד לכל אירוע, או עונש כולל לכל האירועים.",רקע,דיון והכרעה
ME-11-01-43136-111,"התיקון לחוק מחייב פירוט ונימוק בגזר הדין באשר לקביעת מתחם העונש ההולם בהתאם לעיקרון המנחה והנסיבות הקשורות בביצוע העבירה בהן באה התחשבות לצורך קביעת מתחם העונש ההולם וגזירת עונש מתאים לנאשם והנסיבות שאינן קשורות בביצוע העבירה בהן באה התחשבות, חריגה ממתחם העונש ההולם והדרך בה נגזר הדין לאחר הרשעה המתייחס לכמה אירועים (סעיף 40יד').",רקע,דיון והכרעה
ME-11-01-43136-111,"הערך החברתי שנפגע ממעשיו של הנאשם הנו שלום הציבור ובטחונו, הן במובן של פגיעה ברכוש והן בפוטנציאל הפגיעה בנפש. באשר לנסיבות ביצוע העבירות יש להדגיש כי הנאשם מינה את בוחבוט למוציא לפועל של תוכניותיו, תוך שעצם את עיניו לאמצעים הפסולים והמסוכנים שישמשו ליישום התוכניות, לרבות מעשי ההצתה. לאור כך, מתחם הענישה הראוי באשר לאירועי האישום הראשון, לאור העונש הקבוע בחוק לאותן עבירות ולאור פסיקה שניתנה בגין מקרים דומים, נע בין מאסר בעבודות שירות ועד לחמש שנות מאסר בפועל. מתחם העונש באשר לאישום השלישי, לאור העקרונות הנ""ל, הנו בין מאסר מותנה ועד 24 חודשי מאסר בפועל, ובאשר לאישום הרביעי, המתחם הראוי הנו מאסר מותנה ועד 18 חודשי מאסר בפועל. כאמור לעיל, ניתן לפסוק עונש כולל בגין כל האירועים. לאחר שקלול כל הנתונים, כפי שאלה פורטו לעיל, ולאחר שהבאתי בחשבון גם את גילו של הנאשם, את העובדה כי לצורך העניין ניתן לראותו כנטול עבר פלילי, ואת מידת העונש שנגזרה על בוחבוט, אשר יש בה, בהתאמה, תוך התחשבות בשוני בעבירות בהן הורשעו השניים, להשליך על העונש לו ראוי הנאשם, ומאחר שאין נסיבות המצדיקות סטייה מהמתחם, אני גוזר על הנאשם כלהלן:",רקע,דיון והכרעה
ME-11-01-43136-111,"מאסר בפועל לתקופה של 30 חודשים, בניכוי ימי מעצרו.",רקע,דיון והכרעה
ME-11-01-43136-111,מאסר מותנה לתקופה של שמונה חודשים והתנאי הוא שהנאשם לא יעבור בתוך שלוש שנים מיום שחרורו ממאסר על עבירה מסוג פשע.,רקע,דיון והכרעה
ME-11-01-43136-111,"פיצוי למתלונן, מר אליאספור, בסך 20,000 ₪.",רקע,דיון והכרעה
ME-13-01-33745-668,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",nothing,מידע אחר
ME-13-01-33745-668,"הנאשמת ילידת 1971, אזרחית ברזיל שמקום מגורי הקבע שלה בבוליביה, נותנת את הדין בעבירות של קשירת קשר לביצוע פשע, יבוא, מסחר ואספקת סמים והחזקת סמים שלא לשימוש עצמי.",רקע,עובדות המקרה
ME-13-01-33745-668,"הנאשמת שימשה כבלדרית להבאת כמות של כ-4 ק""ג של סם מסוכן מסוג קוקאין אשר הוטמן בתחתית כפולה במזוודתה. היא נשכרה למלאכת הבלדרות בסאן-פאולו שבברזיל בידי אדם שכינויו ""פרננדו"" וזהותו אינה ידועה. פרננדו הבטיח לנאשמת תמורה של 10,000 דולר אם תיקח איתה את הסמים (לדבריה סמים במשקל 3 ק""ג) ותעביר אותם לידע מסוים בישראל.",רקע,עובדות המקרה
ME-13-01-33745-668,"ביום 11.1.13 לפנות בוקר נחתה הנאשמת בנתב""ג בטיסה שהגיעה מברזיל דרך איסטנבול. בבדיקת המזוודה שלה נמצאו סמים ארוזים באריזות ניילון, עטופות בנייר העתקה (קופי). בחיפוש על גופה נמצאו 905 דולרים ומטבע ברזילאי בערך מועט ביותר. לדברי הנאשמת 700 דולר מתוך הסכום הזה ניתנו לה מידי פרננדו כדי שיספקו את צרכיה עד שתעביר את הסם ליעדו.",רקע,עובדות המקרה
ME-13-01-33745-668,הנאשמת הודתה מיד באחריותה להעברת הסמים. היא הסכימה לשתף פעולה עם המשטרה ולהתנהג על פי הדרכת המשטרה כאילו לא התגלו הסמים ברשותה. הכל במגמה למצוא את היעד שאליו היו הסמים אמורים להגיע. הדבר לא צלח.,רקע,עובדות המקרה
ME-13-01-33745-668,הנאשמת הודתה באשמה גם בבית המשפט והיא נכונה לשאת בעונש.,רקע,עובדות המקרה
ME-13-01-33745-668,"הנאשמת נשואה ולה ארבעה ילדים קטינים. היא התגוררה בבוליביה שזו ארץ הנתינות של בעלה ושם גם חיים ילדיה. הבעל לפי הטענה הוא אדם אלים שהזניח את חובותיו למשפחה ואינו מגלה יחס ראוי לילדים. בנסיבות אלה המשפחה חיה בבוליביה בעוני מנוול. הנאשמת עברה חזרה לברזיל, כדי למצוא תעסוקה ולפרנס את משפחתה שנשארה בבוליביה.",רקע,עובדות המקרה
ME-13-01-33745-668,"לטענת הסנגורית הנאשמת חסרת כל המשפחה מתגוררת באזור נכשל ביותר. קשה ליצור קשר עם המשפחה, הנאשמת נמצאת בניתוק מילדיה כבר זמן רב והדבר קשה לה ביותר וקשה להם עוד יותר. הסנגורית נעזרה בשירותים של גורמים בשגרירות בוליביה בישראל וגורמים מסיונריים כדי לסייע מעט לנאשמת, אולם הדבר כרוך בקשיים מרובים.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"ב""כ המאשימה, עו""ד ניצן שפיר, טוענת שמתחם הענישה הראוי נע בין 5 ל-7 שנות מאסר בפועל. היא מסתמכת על פסיקת בית המשפט העליון (למשל ע""פ 3920/00 שבו הוטלו 6 שנות מאסר על שתי אזרחיות קולומביה שהעבירו קילו וחצי קוקאין לישראל; ע""פ 3625/11 שבו נדונה בלדרית מארגנטינה ל-45 חודשי מאסר בשל הבאת קילוגרם קוקאין וע""פ 10192/09 – 5 שנות מאסר בגין הבאת כחצי קילו קוקאין מברזיל).",רקע,טיעוני הצדדים
ME-13-01-33745-668,"ב""כ המאשימה סומכת יתדותיה בפסיקת בית המשפט העליון האומרת שיש להענישה בענישה מחמירה גם בלדרי סמים נוכח חלקם המהותי במה שמכונה ""שרשרת הסם"", שהרי בלדרים הם חוליה חשובה באותה שרשרת. בלעדיה לא יקרום תהליך ההברחה עור וגידים (ראו שוב ע""פ 3920/00).",רקע,טיעוני הצדדים
ME-13-01-33745-668,"ברוב המקרים, כך אומרת ב""כ המאשימה, הבלדרים הם אנשים עניים הסובלים ממצוקות חברתיות וכלכליות שונות. רק בשל עוניים ניתן לפתות אותם ליטול חלק בתהליך עברייני חמור כל כך. אי אפשר שהמצב הכלכלי או הניתוק מן המשפחה ישמש כגורם מספיק כדי להחריג את העונש ממתחם העונש הראוי. שכן ענישה בלתי ראויה תהיה כשמן להוסיף על תבערת הסמים.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"הכמות שבה מדובר במקרה זה היא היקפה האדיר, ניתן להפיק ממנה עשרות אלפי מנות סמים. אין צריך לומר שכמות זו מגלמת רווחי עתק לסוחרי הסמים.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"לפיכך עתירת התביעה היא לעונש בגבולות המתחם גם אם, בשל מצוקה החריפות של הנאשמת ובשל הודאתה המידית באשמה, ניתן להסתפק בעונש המצוי בקצה התחתון של המתחם.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"הסנגורית חזרה והדגישה את המצוקה האדירה שהנאשמת שרויה בה ואת דאגתה המרובה לגורל ילדיה שכרגע נמצאים כנראה בחזקת קרובי משפחה אחרים שכן האבא האלים והאלכוהוליסט מסכן אותם הרבה יותר ממה שהוא מועיל. היא ציינה שעונשו של זר הנושא עונש מאסר בישראל קשה מנשוא. תחושת הבדידות, הניכור, חוסר התקשורת עם הסביבה, העדר יכולת לצאת לחופשות, העדר ביקורים; כל אלה מכבידים הכבדה כבדה.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"הסנגורית אינה סבורה שמתחם העונש הראוי גבוה כפי שהתובעת ציינה אותו. אין להשוות את רף העונש של יבואן סמים או סוחר סמים לעונשו של בלדר. הבלדר פועל מתוך אילוץ גדול והנאתו מן העבירה קטנה מאוד. הוא נוטל על עצמו סיכון כבד, סיכויי לכידתו בכף אינם מבוטלים ובסופו של דבר בהעדר ידיעה ובהעדר נגישות אל יוזמי העסקה או הנהנים ממנה יוצא שמלוא כובד הקורנס העונשי נוחת על ראשו של בלדר או בלדרית פגיעים.",רקע,טיעוני הצדדים
ME-13-01-33745-668,"הסנגורית הצביעה על מספר פסקי דין של ערכאות שונות במיוחד ערכאות מחוזיות ובהם נגזרו על בלדרי סמים עונשי מאסר שנעו בין 18 ל-45 חודשים [ת""פ(מחוזי ת""א) 40361/03; ת""פ(מחוזי מרכז) 106/12; ת.פ.(מחוזי מרכז) 28717-03-12; ת""פ (מחוזי מרכז) 27248-01-12; ת""פ (מחוזי ת""א) 14554-06-12]. פסיקה זו מתייחסת לבלדרי סמים, משקפת את מעמדם המיוחד בתהליך העברייני ומלמדת שמתחם הענישה בעניינם של בלדרים עשוי לנוע בין שנת מאסר ל-3 שנות מאסר.",רקע,טיעוני הצדדים
ME-13-01-33745-668,בעניין המיוחד של הנאשמת מן הראוי לגזור עונש המצוי בתחתית מתחם הענישה הראוי.,רקע,דיון והכרעה
ME-13-01-33745-668,"בקביעת מתחם העונש הראוי על בית המשפט לבחון את הערך החברתי שנפגע ומידת הפגיעה בו, את נסיבות ביצוע העבירה ואת רמת הענישה המקובלת. נמצא, אם כן, שלא די בהישענות על פסיקה קודמת מה גם שבמרחב הפסיקה העצום ניתן למצוא מנעד ענישה גדול ביותר.",רקע,דיון והכרעה
ME-13-01-33745-668,"אין חולק שהערך החברתי המוגן הוא הצורך להגן על האוכלוסייה מפני שימוש בסמים מסוכנים. האיסור הפלילי נועד לסיכול התהליך העברייני. ענישת בלדרים היא פגיעה בחוליה חשובה בתהליך הפצת סמים. אלא שחרף חשיבותה של החוליה מבחינה פיזית, מבחינה ערכית, אין כל ספק שהאחריות העיקרית לפגיעה בערך החברתי המוגן מוטלת על כתפי יוזמי הברחת הסמים, מקבלי הסם המוברח והסוחרים בו. הבלדר הוא ""בורג"" במכונה, בורג שבלעדיו אי אפשר אך רעיונית הוא כלי שרת, הוא כלי ביצוע בידי מחוללי העבירה.",רקע,דיון והכרעה
ME-13-01-33745-668,"לפיכך אף על פי שפקודת הסמים אינה מבחינה, לעניין העונש המירבי, בין סוחר סם, יבואן סם ובלדר, אין ספק שכאשר על הפרק עניינו של בלדר יש לומר שמידת הפגיעה בערך החברתי המוגן, קטנה יותר מאשר הפגיעה הנעשית בידי מחוללי העבירה ויזמיה.",רקע,דיון והכרעה
ME-13-01-33745-668,העונש המרבי לעבירה העיקרית שבגינה נותנת הנאשמת את הדין הוא 20 שנות מאסר. לי נראה על פי מידת הפגיעה בערך החברתי המוגן שעונשו של הבלדר צריך להיות כמחצית ואף פחות מכך מעונש של מי שאני רואה בו כמחולל עיקרי של התהליך העברייני או כנהנה עיקרי ממנו.,רקע,דיון והכרעה
ME-13-01-33745-668,"כשאני משווה לנגד עיני את הגישה האמורה ונוטל בחשבון את מגוון הענישה הרחב שהוצג לפני בידי שני הצדדים אני מגיע למסקנה שמתחם העונש הראוי (נקוד על ראוי ולאו דווקא על המצוי) נע בין 3.5 ל-6 שנות מאסר בפועל. הדבר תלוי, בין היתר במידת הידיעה של הבלדר על היקף הסם המוברח ומידת המעורבות שלו בתהליך (לעיתים הבלדר הוא חלק ממרקם הקשר הפלילי הכולל, לעיתים הוא יוזם את שיתופו בתהליך כבלדר ולעיתים הוא נוטל חלק בו שלא במסגרת אילוץ זה או אחר. במצבים כאלה יהיה העונש הראוי בקצה העליון של המתחם ואולי אף ""יגביה"" מעט את הרף העליון).",רקע,דיון והכרעה
ME-13-01-33745-668,"הנאשמת דנן הבריחה כמות גדולה מאוד של סמים כשהיא מודעת להקיפה הגדול (אם כי אין לה ידיעה על הכמות המדויקת). הנסיבות שהוליכו אותה אל מעשה העבירה הן ""חיצוניות"" לעבירה ויש בהן רק כדי להטות את העונש אל עבר הרף התחתון.",רקע,דיון והכרעה
ME-13-01-33745-668,אני משוכנע שהנאשמת נמצאת במצוקה גדולה מאוד. אני משוכנע גם במצוקתם של ילדיה. עם זה יש לשים לכך שהנאשמת עזבה את ילדיה ועברה להתגורר בארץ אחרת. הילדים נמצאים בניתוק מן האם גם בלי העונש דנן.,רקע,דיון והכרעה
ME-13-01-33745-668,מקובלים עלי דבריה של הסנגורית שאין דומה נשיאת עונש מאסר המוטל על אזרח ותושב המדינה לבין נשיאת עונש מאסר המוטל על זר. הסנגורית היטיבה לתאר את הקושי וההכבדה המיוחדים שהזר נושא בהם.,רקע,דיון והכרעה
ME-13-01-33745-668,"בשים לב לשיתוף הפעולה של הנאשמת עם גורמי האכיפה. הודאתה המידית בבית המשפט, מצוקתה הכלכלית והאישית נראה לי שיש לגזור לה עונש המצוי בתחתית המתחם.",רקע,דיון והכרעה
ME-13-01-33745-668,אני דן את הנאשמת לעונש כולל של 5 שנות מאסר שמהן 3.5 שנים לנשיאה בפועל שמניינן מיום המעצר 11.1.13. יתר המאסר על תנאי למשך 3 שנים מתום המאסר בתיק זה והתנאי הוא שלא תעבור עבירה לפי פקודת הסמים שהיא פשע.,רקע,דיון והכרעה
ME-13-01-33745-668,"התבקשתי להורות על חילוט הכספים שנתפסו ברשות הנאשמת. מתוך מה שנתפס ברשותה רק 700 דולר הם כספי העבירה, היתר הוא כספה שלה.",רקע,דיון והכרעה
ME-13-01-33745-668,נוכח המציאות הקשה שהיא תהיה שרויה בה לאורך תקופת המאסר לרבות העדר אמצעים מינימליים כדי לרכוש כרטיסי טלכרט ומצרכים בקנטינה אני מורה לחלט 300 דולר מתוך הסכום שנתפס ברשות הנאשמת. הסכום החילוט יועבר לקרן החילוט המיוחדת של הרשות למלחמה בסמים. יתר הסכום יוחזר לנאשמת ויעמוד לרשותה לכל צורך שהוא.,רקע,דיון והכרעה
