verdict,text,part,mapped_category
SH-22-05-36033-112,"הסיבות שהביאו את הנאשם לביצוע העבירות, לדבריו, כעולה מהתסקיר – כחודש עובר לביצוען פגש הנאשם בתחנת דלק אנשים שלא הכיר, אשר הציעו לו להצטרף לשיחה, בה שוחחו על טלגרם וסיפרו לו שניתן להרוויח כסף בקלות ממכירת קנבוס. לטענתו, באלמונים תיווכו לו איש קשר, אשר סיפק את הסם, ולימדו אותו לתפעל את הממשק. על רקע תקופה כלכלית קשה באותו זמן, חשב לבצע מספר מכירות כדי לשלם חוב של אמו. הנאשם טען בפני שירות המבחן כי לא ידע שקנבוס לא חוקי וכי מבצע עבירה בכך שסוחר בו, משום שסבר כי מדובר בסם חוקי, שכן ניתן במרשם רופא ונמכר בבתי מרקחת. טען שלו ידע כי מדובר בסם וסחר לא חוקי בו, לא היה פועל כך.",קביעת מתחם העונש ההולם,דיון והכרעה
SH-22-05-36033-112,"הנאשם הורשע ב-3 עבירות המהוות 3 אירועים נפרדים. מתחם העונש ההולם בכל אירוע הוא 12-4 חודשי מאסר בפועל, בנוסף לענישה נלווית, הכוללת מאסר מותנה, עיצומים כלכליים ופסילה בפועל ומותנית (הגם שבאישום הראשון הורשע בנוסף בהסתייעות ברכב לעבור עבירה).",מתחמי העונש ההולמים,דיון והכרעה
SH-22-05-36033-112,"עבירות הסמים הן עבירות כלכליות וככאלו מחייבות עיצומים כלכליים, שיהיה בהם כדי ללמד על חוסר הכדאיות בצבירת הון על חשבון בריאות הציבור. לצד זאת, בהתאם לסעיף 40ח ל-חוק העונשין, התחשבתי במצבו הכלכלי הנטען של הנאשם. על כן, מתחם הקנס יהיה מתון בחלקו התחתון ויעמוד על 2,500 ₪–10,000 ₪ לכל אירוע.",מתחמי העונש ההולמים,דיון והכרעה
SH-22-05-36033-112,"כפי שנקבע בפסיקה ובהתאם להוראות סעיף 37א ל-פקודת הסמים, בעבירות הקשורות בסם מסוכן יש חשיבות לפסילה, קל וחומר כשהנאשם עשה שימוש ברכב בעת שינוע הסמים במסגרת 3 עבירות הסחר והסתייע ברכבו לביצוע הפשעים, כפי שנקבע בסעיף 43 ל-פקודת התעבורה [נוסח חדש]. מתחם הפסילה לכל אירוע הוא 3–12 חודשי פסילה בפועל ופסילה מותנית.",מתחמי העונש ההולמים,דיון והכרעה
SH-22-05-36033-112,"בגזירת העונש המתאים לנאשם התחשבתי, בהתאם לסעיף 40ג(ב) ל-חוק העונשין, בנסיבות שאינן קשורות בביצוע העבירה, כאמור בסעיף 40יא ל-חוק העונשין, כפי שאלו עלו מהתסקיר, טענות ב""כ הצדדים ודברי הנאשם עצמו:",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"נסיבות חיים, מצבו המשפחתי והכללי – הנאשם כבן 23, רווק, יליד ישראל, מתגורר בבית אמו ברהט. הנאשם שלל בעיות בריאות ובעיות פסיכיאטריות, מסר שלא מוכר לשירותי הרווחה ושלל שימוש בעבר ובהווה בחומרים משני תודעה ועיסוק בהימורים.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"הנאשם הוא ה-5 מבין 6 אחאים בגילי 27-20. הבן היחיד של אמו, שהיא כבת 62, עקרת בית. אביו נפטר לפני כעשור עקב בעיות בריאות וטרם מותו עסק בתחום החקלאות באופן עצמאי. מאז מות אביו מרגיש חסר עורף והגנה, מחויב לשמור על עצמו ומתוקף היותו בן יחיד, חש צורך ליטול על עצמו תפקיד אב המשפחה. תאר עצמו כדמות אחראית וסמכותית במשפחתו, כי דואג לצרכי אמו ואחיותיו. תיאר קשרים חיוביים ותקינים עם אמו ואחיותיו. אביו היה נשוי לאישה נוספת ולהם 6 ילדים, עמם הנאשם מקיים קשרים שטחיים בלבד. הנאשם שלל שימוש בחומרים משני תודעה בקרב בני משפחתו וכן מסר שהם נעדרי עבר פלילי.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"הנאשם שלל מעורבות בחברה שולית. לדבריו, יש לו חבר קרוב אחד בלבד מאז ילדותו, וכלל חבריו הם אנשים נורמטיביים ודתיים אדוקים, שכלל לא מעורבים בעבריינות. התרשמות שירות המבחן היא כי צמצם מידע בנושא.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"לימודים – הנאשם השלים 8 שנות לימוד. לדבריו, היה תלמיד ממוצע, שלל קשיים לימודיים ותיאר עצמו כתלמיד ממושמע, שכיבד את מוריו ושלל קשיים חברתיים במסגרת הלימודית. נשר מהמסגרת החינוכית מתוך רצון לעבוד ולהתפרנס.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"תעסוקה –לאחר נשירתו מהמסגרת החינוכית החל לעבוד. עבד כשנה במפעל עופות בקריית מלאכי, לאחר מכן במספר עבודות מזדמנות לפרקי זמן שבין מספר חודשים לשנה. טרם פסילת רישיונו עבד כנהג הסעות בחברת ""עוף עוז"" כשנה וחצי (לא הוצגו אישורים), ולאחר שרישיונו נפסל עבד באופן עצמאי בתחום מכירת ברזל (אסף חלקי ברזל ומכרם באזור מגוריו). המעברים התכופים במקומות העבודה נבעו מרצון להגדיל הכנסותיו ובשל קושי פיזי. נכון להיום, בשל מעצר הבית, מתקיים מקצבת הבטחת הכנסה, שלדבריו לא מספקת מימון צרכיו. תיאר מצב כלכלי מורכב.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"נטילת אחריות – לעמדת שירות המבחן הנאשם נטל אחריות חלקית, נוכח טענתו כי לא ידע שמדובר בסם וסחר לא חוקיים וכי לו היה יודע זאת, לא היה פועל כך. לדבריו, לאחר שהבין שעבר על החוק הצטער מאוד על מעשיו. גם לאחר ששוקף לו כי לעמדת שירות המבחן הוא מצמצם התייחסותו לביצוע העבירה – הנאשם שב וחזר על דבריו ודבק בעמדותיו. כיום, לאחר מעורבותו בפלילים והמחירים ששילם בעקבות זאת, נזהר יותר במעשיו.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"בטיעוניו לעונש אמר הנאשם ""אני באמת טעיתי וזו טעות גדולה ואני מצטער על זה, אני מתרגש, אני לא חוזר על הדברים האלה, אני למדתי מהטעות שלי, אני כבר כמעט שנתיים בתיק הזה, אני ישבתי כמעט חודשיים בכלא וגם הייתי במעצר בית מלא כמעט שנה רחוק מהבית שאני לא אחזור על זה, אני למדתי את הטעות, זו טעות גדולה שלי ואני מצטער"".",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"מאמצי הנאשם לחזור למוטב – כעולה מהתסקיר, הנאשם הופנה לשירות המבחן עת שהה במעצר בגין העבירות בתיק זה לשם בחינת חלופת מעצר. בשל גילו הצעיר וההתרשמות כי המעצר לראשונה בחייו והמחירים ששילם בעקבותיו היוו עבורו גורם מרתיע, משנמצאה חלופת מעצר מרוחקת ממקום מגוריו ולאור ההתרשמות מהמפקחים, הומלץ על שחרורו למעצר בית אצל אחותו והטלת צו פיקוח מעצר, במסגרתו היה אמור להשתלב בקבוצה טיפולית המיועדת לעצורי בית, אך לא שולב בקבוצה טיפולית. הנאשם שהה בבית אחותו עד פברואר 2023. במועד מתן הכרעת הדין, 7.3.23, שונו התנאים למעצר בית לילי בפיקוח ומעצר אדם במהלך שעות היום. ב""כ הנאשם תיאר מצב זה כקשה מאוד עבורו כלכלית ורגשית.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"הנאשם הביע אמביוולנטיות לגבי תהליך טיפולי. להתרשמות שירות המבחן, תגובתו הראשונית התאפיינה בזלזול ובשלילת נזקקות טיפולית, אך לאחר שהוסברו לו עיקרי ההליך הטיפולי, מסר שמעוניין להשתלב בו. אלא שלהתרשמות שירות המבחן מדובר במוטיבציה חיצונית בלבד, מתוך רצון להקל בגזר דינו. הנאשם הביע ספקנות לגבי יעילות התהליך הטיפולי ולא ראה צורך בשינוי, כשלדבריו עבר באופן עצמאי שינוי ולא זקוק לתמיכה חיצונית. מכל האמור לעיל עולה כי הנאשם לא עשה מאמצים לחזור למוטב.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"המלצת שירות המבחן והתרשמותו מהנאשם – להתרשמות שירות המבחן, גורמי הסיכוי הם: היעדר עבר פלילי; הבעת שאיפות נורמטיביות ביחס לעתיד; אחריות כלפי תפקודו המשפחתי (הגם שצויין כי בשל מות אביו נטל על עצמו, בשלבים מוקדמים בחייו, תפקידים הוריים שלא תואמים את שלבי התפתחותו); קיום גורמי תמיכה משפחתיים וחבריים. כן צוין, כי מאחר שמדובר במעורבותו הראשונה בפלילים, ניכר שההליך המשפטי מהווה עבורו טלטלה והוא בעל אפקט מרתיע עבורו.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"גורמי הסיכון הם: קושי לבטא עצמו בצורה טובה ורחבה ולהתבונן באופן מעמיק ברגשותיו; החזקה בדפוסים וערכים נוקשים לגבי תפקודו כגבר היחיד במשפחתו, באופן המקשה עליו להיעזר ולהיתמך באחרים ומהווה עבורו מעמסה רגשית; קושי לגלות יציבות במסגרות השונות בחייו (נשירה מוקדמת ממסגרת חינוכית ומעברים תכופים בין עבודות שונות); צמצום וטשטוש חלקיו הבעייתיים; התייחסותו לעבירה הנוכחית ונטילת אחריות חלקית, כשניכר שלא מבין לעומק את חומרת מעשיו; בעל מיקוד שליטה חיצוני (השליך אחריות על גורמים חיצוניים שלטענתו בעידודם ביצע העבירות); טשטוש והקטנת הבנתו ביחס להתנהגותו הבעייתית בביצוע העבירות ושימוש במנגנוני הגנה אלו באופן מודע ולא אותנטי; פועל באופן אימפולסיבי מבלי לצפות השלכת מעשיו. שירות המבחן התרשם, כי הנאשם התקשה להתבונן בדפוסיו הבעייתיים ולזהותם, טשטש דבריו ביחס לביצוע העבירות, והתקשה להבין חומרת מעשיו.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"לאור האמור – האחריות החלקית שנטל, צמצום דפוסיו הבעייתיים, טשטוש העבירה שביצע, גורמי הסיכון להישנות התנהגות עוברת חוק והמוטיבציה החיצונית בלבד שגילה בנוגע להשתלבות בתהליך טיפולי – לא בא שירות המבחן בהמלצה טיפולית בעניינו של הנאשם.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"הנזקים שנגרמו לנאשם מביצוע העבירות ומהרשעתו – לדברי ב""כ הנאשם, הנאשם היה עצור מ-13.5.22 עד 18.7.24, לטענתו בתנאים קשים. בהמשך שהה במעצר בית. כן נטען כי הנאשם נפגע מההליכים נפשית וכלכלית ואיבד את מקום עבודתו.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"השפעת העונש על הנאשם ועל משפחתו – לטענת ב""כ הנאשם, כיום הנאשם עובד בגינון, הוא בן יחיד לאמו המבוגרת עם רקע מחלתי, והוא המפרנס היחידי במשפחה. עוד נטען כי הנאשם הוא היחיד המחזיק ברכב וברישיון שיכול לסייע לו לפרנסתו ולפרנסת אמו. לדבריו המגורים הם שלא בסמיכות לתחבורה ציבורית והרכב הוא רגלי המשפחה.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"עבר פלילי – הנאשם נעדר עבר פלילי. לנאשם עבר תעבורתי, הכולל 11 הרשעות קודמות, בשנים 2021-2018, בגינן נדון לתשלום קנסות ולפסילת רישיון נהיגה בפועל ומותנית.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,חלוף הזמן – חלפו כשנתיים וחצי מאז ביצוע העבירות.,גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"לא מצאתי לקבלת עתירת המאשימה להכריז על הנאשם כסוחר סמים, שכן בהתאם לסעיף 36א(ב) ל-פקודת הסמים בית המשפט יקבע זאת בהכרעת הדין. במסגרת הצגת הסדר הטיעון ומתן הכרעת הדין בעקבותיו, לא היתה התייחסות מי מהצדדים לבקשה זו של המאשימה, שהובאה בכתב האישום וכב' הש' משעלי ביטון לא קבעה כי הנאשם הוא סוחר סמים. בנסיבות אלו, בחלוף כשנתיים ממועד מתן הכרעת הדין, לא ראיתי לנכון ליתן הכרעת דין משלימה ביחס לסוגיה זו, קל וחומר מבלי שהוסבר מדוע לא הובררה שאלה זו בעת הצגת הסדר הטיעון ומתן הכרעת הדין. האמור מקבל משנה תוקף שעה שבהתאם להסכמות הצדדים שהובאו בהסדר הטיעון, הוחזר לנאשם הטלפון הנייד ללא מגבלה כלשהי, ואף בוטל איסור השימוש בטלפון שהוטל עליו.",גזירת העונש המתאים לנאשם במסגרת המתחם,דיון והכרעה
SH-22-05-36033-112,"נוכח כל המפורט לעיל, תוך התחשבות בצורך בהרתעה אישית ובהרתעת הרבים, בהתאם לסעיפים 40ו ו-40ז ל-חוק העונשין ומשלא מצאתי מקום לחרוג ממתחמי העונש ההולמים בשל שיקולי שיקום או הגנה על שלום הציבור לפי הוראות סעיפים 40ד ו-40ה ל-חוק העונשין – מצאתי כי יש למקם את הנאשם בחלקם התחתון של המתחמים, אך לא בתחתיתם ולהורות על חפיפה מסוימת בין העונשים ב-3 האירועים, אך אין מקום לחפיפה מלאה. הטעמים לכך הם גילו הצעיר, נסיבות חייו המורכבות, היעדר עבר פלילי, הודייתו, נטילת האחריות החלקית, עמדת שירות המבחן, התקופה בה שהה במעצר מאחורי סורג ובריח והשלכותיה, התקופה בה שהה בתנאים מגבילים וחלוף הזמן, במהלכו לא הורשע בביצוע עבירות נוספות. מכל המקובץ לעיל, תוך התחשבות במספר העבירות, תדירותן, בזיקה ביניהן, תוך שמירה על יחס הולם בין חומרת מכלול המעשים ומידת אשמו של הנאשם לבין תקופת המאסר שעליו לשאת, אני גוזרת על הנאשם את העונשים הבאים:",סוף דבר,דיון והכרעה
SH-22-05-36033-112,"9 חודשי מאסר בפועל, אשר ירוצו בעבודות שירות, בהתאם לחוות דעת הממונה על עבודות שירות.",סוף דבר,דיון והכרעה
SH-22-05-36033-112,"הנאשם יבצע את עבודות השירות - 5 ימים בשבוע, 8.5 שעות ביום.",תחילת בצוע עבודות השירות ביום 19.12.24.,דיון והכרעה
SH-22-05-36033-112,"ביום 19.12.24, בשעה 8:00, יתייצב הנאשם לצורך קליטה והצבה ב-יחידת ברקאי - עבודות שירות - שלוחת דרום - סמוך לכלא באר שבע. אוטובוסים להגעה: 247, 350, 189.",תחילת בצוע עבודות השירות ביום 19.12.24.,דיון והכרעה
SH-22-05-36033-112,"עליו לעדכן את משרד הממונה בכל שינוי, אם יחול, בכתובת מגוריו ובטלפון הנייד שלו.",הנאשם מוזהר:,דיון והכרעה
SH-22-05-36033-112,"עליו לעמוד בתנאי הפיקוח, שכן כל הפרה או אי מילוי עבודות השירות על פי הנחיות המפקח, עלול להביא להפסקתן ולהמרתן בריצוי יתרת המאסר בפועל.",הנאשם מוזהר:,דיון והכרעה
SH-22-05-36033-112,"במקום נערכות ביקורות, וכי אי עמידה בביקורת עלולה להביא להפסקת עבודות השירות ולהמרתן בריצוי יתרת המאסר בפועל.",הנאשם מוזהר:,דיון והכרעה
SH-22-05-36033-112,מדובר בתנאי העסקה קפדניים וכי כל חריגה מכללים אלו עלולה להביא להפסקת עבודות השירות ולהמרתן בריצוי יתרת המאסר בפועל.,הנאשם מוזהר:,דיון והכרעה
SH-22-05-36033-112,"6 חודשי מאסר על תנאי, למשך 3 שנים מהיום, שלא יעבור כל עבירת פשע לפי פקודת הסמים.",הממונה מתבקשת לדווח לבית המשפט עם תום ביצוען של העבודות.,דיון והכרעה
SH-22-05-36033-112,"קנס בסך 5,000 ₪, או 50 ימי מאסר תמורתו.",הממונה מתבקשת לדווח לבית המשפט עם תום ביצוען של העבודות.,דיון והכרעה
SH-22-05-36033-112,"הקנס ישולם ב-10 תשלומים שווים ורצופים, החל מיום 10.12.24 וכל 10 בחודש שלאחריו.",הממונה מתבקשת לדווח לבית המשפט עם תום ביצוען של העבודות.,דיון והכרעה
SH-22-05-36033-112,אם לא יבוצע תשלום במועדו - תעמוד כל יתרת הקנס לפירעון מיידי.,הממונה מתבקשת לדווח לבית המשפט עם תום ביצוען של העבודות.,דיון והכרעה
SH-22-05-36033-112,בכרטיס אשראי - באתר המקוון של רשות האכיפה והגבייהwww.eca.gov.il,ניתן לשלם את הקנס באחת הדרכים הבאות:,דיון והכרעה
SH-22-05-36033-112,מוקד שירות טלפוני (בשרות עצמי) מרכז גבייה - במספר *35592 או 073-2055000,ניתן לשלם את הקנס באחת הדרכים הבאות:,דיון והכרעה
SH-22-05-36033-112,במזומן בכל סניף של בנק הדואר - בהצגת תעודת זהות בלבד (אין צורך בהצגת בשוברי תשלום).,ניתן לשלם את הקנס באחת הדרכים הבאות:,דיון והכרעה
SH-22-05-36033-112,"5,000 ₪ התחייבות, למשך 3 שנים מהיום, שלא יעבור כל עבירה על פקודת הסמים.",לא תשמע טענה שהנאשם לא קיבל שוברי תשלום בדואר.,דיון והכרעה
SH-22-05-36033-112,"על הנאשם להצהיר על ההתחייבות היום. לא יצהיר על ההתחייבות היום – יהיה על הנאשם     לרצות 30 ימי מאסר בפועל, במצטבר לכל עונש אחר, על מנת לכפות אותו לעשות כן.",לא תשמע טענה שהנאשם לא קיבל שוברי תשלום בדואר.,דיון והכרעה
SH-22-05-36033-112,"מובהר לנאשם כי עליו להפקיד רישיון הנהיגה, או תצהיר על העדרו, היום במזכירות בית המשפט.","הפסילה בפועל תחל היום, במצטבר לכל פסילה אחרת שטרם סיים לרצות.",דיון והכרעה
SH-22-05-36033-112,"לא יופקד הרישיון או תצהיר על העדרו – תחל הפסילה בפועל, הנאשם יחשב פסול מלנהוג, אך הפסילה לא תימנה כל עוד לא יופקד הרישיון או התצהיר, ולכן לא תסתיים.","על הנאשם להפקיד רישיון נהיגה, גם אם תוקף רישיון הנהיגה פקע. ",דיון והכרעה
SH-22-05-36033-112,מוסברת לנאשם חשיבות הפקדת הרישיון או מתן ההצהרה וחומרת העבירה של נהיגה בזמן פסילה.,"על הנאשם להפקיד רישיון נהיגה, גם אם תוקף רישיון הנהיגה פקע. ",דיון והכרעה
SH-22-05-36033-112,11 חודשי פסילה מקבל או מהחזיק רישיון נהיגה על תנאי. התנאי הוא שבמשך 3 שנים מהיום לא יעבור כל עבירה על פקודת הסמים וכל עבירה תוך שימוש או הסתייעות ברכב.,"על הנאשם להפקיד רישיון נהיגה, גם אם תוקף רישיון הנהיגה פקע. ",דיון והכרעה
