ME-12-5013-39,"הנאשם עבר עבירות של ייצור נשק, החזקת נשק, נשיאת נשק וחבלה בכוונה מחמירה, אשר רק על עבירה זאת העונש הקבוע בחוק העונשין הנו עשרים שנה. לענין רף הענישה בעבירות חבלה בכוונה מחמירה, מדובר בשנות מאסר ממושכות.",10.	מתחם הענישה
ME-12-5013-39,"בנסיבות העניין נוכח חומרת העבירה של זריקת בקבוקי תבערה לכיוון קבוצת אנשים, עבירה אשר הצריכה תכנון מקדים, נסיעה, רכישת חומרים ליצירת בקבוקי התבערה, ייצור בקבוקי התבערה ושימושם מחד גיסא, והעובדה כי למרבה המזל לא נגרם כל נזק לאיש,  אני רואה להעמיד את מתחם הענישה בין שלוש לשש שנות מאסר.",10.	מתחם הענישה
ME-12-5013-39,"ועוד, לעקרון ההלימה נקבעו שני חריגים, לקולא ולחומרא. החריג לקולא נוגע לשיקום הנאשם, כאשר לדעת בית המשפט הוא  בעל פוטנציאל שקומי. חריג זה יינתן, בין היתר, תוך התחשבות בנסיבותיו האישיות של הנאשם שאינן קשורות בביצוע העבירה,  ובפגיעה של העונש בנאשם, לרבות בשל גילו, כגון בענין ה""בגירים הצעירים"". החריג לחומרא ניתן לצורך הגנה על שלום הציבור ובטחונו מפני נאשמים לגביהם נקבע כי הם מסוכנים לזולת.",10.	מתחם הענישה
ME-12-5013-39,"הענישה היא לעולם אינדיבידואלית, ובית המשפט ישקול גם שיקולים הנוגעים לנסיבותיו האישיות של הנאשם, גילו, עברו, לקיחת אחריות על ידו, חרטתו, וכן השפעת הענישה על שיקומו. (ראו ע""פ 10444/06 עייני נ' מ""י (25/4/07) מפי כב' הש' ארבל).",10.	מתחם הענישה
ME-12-5013-39,"לקולא אני רואה לקחת בחשבון את נסיבותיו האישיות של הנאשם, שעלה מרוסיה בהיותו פעוט, שביצע את העבירה בהיותו חייל בודד וצעיר, בן להורים גרושים, אשר אמו, בעלה השני ואחיו הצעיר היגרו לקנדה, וחרף בקשותיהם בחר להישאר בארץ על מנת לשרת שירות צבאי קרבי ומשמעותי, ולהתגורר אצל סבתו.",10.	מתחם הענישה
ME-12-5013-39,"מדובר בבחור צעיר, שהיה בן 19 בעת ביצוע העבירות נשוא תיק זה, ללא כל הרשעות קודמות. כאשר במקרה של בגירים צעירים, יש לתת משמעות גבוהה יותר לאינטרס השיקום שלהם. (ראו: ע""פ 7781/12 פלוני נ' מ""י (3/6/13) מפי כב' הש' ג'ובראן, עמית ושהם; ראו גם ע""פ 6902/12 פלוני נ' מ""י (18/3/13) מפי כב' הש' זילברטל; ע""פ 8480/12 בלצאו נ' מ""י (23/1/13) מפי כב' הש' ג'ובראן, וע""פ 7515/08 מ""י נ' גורין (5/1/09) מפי כב' הש' רובינשטיין).",10.	מתחם הענישה
ME-12-5013-39,"הנאשם היה עצור למעלה מחודש, לראשונה בחייו, מעצר שהיווה עבורו גורם מרתיע ואף טראומטי, שיש בו כדי לסייע לו להציב לעצמו גבולות בעתיד.",10.	מתחם הענישה
ME-12-5013-39,"כמו כן, נתתי את הדעת להודייתו של הנאשם, בחור נורמטיבי שזו לו מעידתו הראשונה, הודייה אשר חסכה את המשך ניהלו של ההליך נגדו וכן את חרטתו הכנה.",10.	מתחם הענישה
ME-12-5013-39,"עוד ראוי לציין את התרשמותה החיובית של קצינת המבחן מהנאשם, לפיה מדובר בבחור חיובי, התורם לחברה, הלוקח אחריות על מעשיו, הפנים את חומרתם, ושהסיכוי להישנות עבירה שכזאת בעתיד היא נמוכה. (לא למותר לציין כי תיאוריה של קצינת המבחן דומים לאלה של חבריו של הנאשם שהעידו כעדי אופי, אם כי לא נעלם מעיני כי הם חבריו והעידו מטעמו). מכל מקום, שירות המבחן המליץ לא למצות את הדין עם הנאשם, ולהטיל עליו מאסר שירוצה בעבודות שירות. לא למותר לציין כי הנאשם מוטרד בעיקר מהעובדה שמאסר בין כתלי הכלא עלול להשליך על המשך שירותו הצבאי.",10.	מתחם הענישה
ME-12-5013-39,"על אף האמור לעיל, ההלכה היא כי מקום שעסקינן בעבירות חמורות מעין אלה, יגבר האינטרס הציבורי למגר את תופעות האלימות והבריונות ולשרשן, ויש להעדיפו על פני נסיבותיו האישיות של הנאשם, גם אם בצעיר נורמטיבי עסקינן. דהיינו הכלל הוא כי יש לשלוח את מבצעיהן אל מאחורי סורג ובריח. (לעניין זה ראו: ע""פ 6260/05 מאלק חדרה נ' מ""י (23/2/06), מפי כב' הש' (כתוארו אז) גרוניס; ע""פ 523/05 סלמה נ' מ""י (28/12/05), מפי כב' הש' ג'ובראן; ע""פ 8393/04  פלוני נ' מ""י (24/1/05) מפי הש' (כתוארה אז) ביניש;  רע""פ 10313/03 טמזרתי נ' מ""י (23/11/03), מפי כב' הש' (כתוארו אז) גרוניס).",10.	מתחם הענישה
ME-12-5013-39,"יחד עם זאת, בעניינו של הנאשם דידן, שומה על בית המשפט להתחשב בעונשם של שותפיו לעבירה, אשר נידונו על ידי כב' השופט סעב לעונשים מתונים, ואיש מהם לא נשלח לריצוי מאסר בין כתלי הכלא.",13. 	אחידות הענישה 
ME-12-5013-39,"עקרון אחידות הענישה הוא עקרון יסוד במערכת המשפט הפלילי הואיל ו""הוא משקף את ערכי השוויון, ההגינות והצדק, ואף את האינטרס לשמור על אמון הציבור בהליך הפלילי ובמערכת המשפט"" (ע""פ 5195/11 קריניאן נ' מ""י, (28.3.12) מפי כב' הש' הנדל). יחד עם זאת, אחידות אין פירושה זהות. העובדה כי מדובר בפרשה אחת מחייבת קנה מידה אחיד לבחינת ענישת המשתתפים השונים, אולם אין לגזור מכך כי על השורה התחתונה להיות זהה. על התוצאה לשקף את נסיבותיו הייחודיות של כל משתתף ואת חלקו ומשקלו בפרשה. לסוגים דומים של נסיבות צריך להינתן משקל זהה אולם התוצאה תלויה בתוכן הנסיבות ולא רק בקיומן. (ראו גם ע""פ 5640/97 רייך נ' מ""י, פ""ד נג(2) 433, 470 מפי כב' הש' אילן;  רע""פ 3173/09 פראגין נ' מ""י, פסקה 6 (5.5.09) מפי כב' הש' רובינשטיין).",13. 	אחידות הענישה 
ME-12-5013-39,"שותפיו של הנאשם, אשר כפרו בביצוע העבירות דידן והורשעו לאחר שמיעת ראיות, לא נשלחו לרצות מאסר בפועל. והשאלה הנשאלת היא מה דינו של הנאשם, אשר הודה בביצוע העבירות, הביע חרטה ושירות המבחן המליץ שלא לגזור עליו מאסר בין סורג ובריח. ניהול ההליך אינו עילה להחמרה בעונש, אולם יש נטייה להקל עם המודה. לעניין זה ראו דבריה של כב' הש' נאור בע""פ 7964/11 חלאילה נ' מ""י (31/10/12):",13. 	אחידות הענישה 
ME-12-5013-39,"עקרון אחידות הענישה אינו נכלל במפורש בתיקון 113 לחוק העונשין, אך על פי סמכותו של בית המשפט לפי סעיף 40 יב. לחוק העונשין, רשאי בית המשפט לשקול נסיבות נוספות הקשורות בביצוע העבירה. על חשיבותו של עיקרון אחידות הענישה, עמד כב' הש' ג'ובראן בין היתר בע""פ 9545/09 אלדין נ' מ""י, פס' 11 לפסק הדין (24.3.2010) כדלקמן:",13. 	אחידות הענישה 
ME-12-5013-39,"עקרון זה נגזר מעקרון שיוויון הנאשמים בפני החוק, ומורה כי על מצבים דומים מבחינת אופי העבירות והנסיבות האישיות של הנאשמים ראוי להחיל, במידת האפשר, שיקולי ענישה דומים (ע""פ 2287/09 והבה נ' מדינת ישראל ([פורסם בנבו], 25.1.2010)). ""עקרון אחידות הענישה הוא כלל חשוב הבא למנוע קיום הפלייה בין שווים או דומים, למען עשיית צדק עם נאשמים, ולצורך שמירת אימון הציבור בהליך הפלילי"" (ע""פ 9792/06 חמוד נ' מדינת ישראל, בפיסקה 15 ([פורסם בנבו], 1.4.2007)). משמעות הכלל היא שמקום בו מורשעים מספר נאשמים באותה פרשה, ומעשיהם דומים, אחריותם המשותפת תבוא בעיקרון לידי ביטוי בעונש דומה שיוטל עליהם  (ע""פ 9937/01 חורב נ' מדינת ישראל, פ""ד נח(6), 738, 752 (2004))",13. 	אחידות הענישה 
ME-12-5013-39,"בנסיבות המיוחדות של הענין, לא בלי התלבטויות, בעיקר לאור העקרון של אחידות בענישה החל בענייננו, בשל היות הנאשם וחבריו שותפים לביצוע העבירות נשוא תיק זה, אני רואה לשקול, מבלי שתהא בכך עילה להסתמכות של הנאשם, בחינה של ריצוי מאסר בעבודות שירות. זאת, גם נוכח המלצתו של שירות המבחן, אשר המליץ להמנע משליחתו לכלא, לאחר שפירט את נסיבותיו האישיות, גילו הצעיר, הודייתו, חרטתו, מעצרו והטראומה שנגרמה לנאשם בגינו, והתרשם כי רמת הסיכון להישנות מעשים כגון אלה נמוכה. כל אלה מלמדים על סיכוי משמעותי לשיקום, משהותיר הצבא את הנאשם בשירות סדיר, ואף קידם אותו בדרגות.",13. 	אחידות הענישה 
ME-12-5013-39,"הממונה על עבודות השירות מתבקשת לחוות דעתה אם הנאשם מסוגל לרצות ששה חודשי מאסר בעבודות שירות, עד יום 11/11/13.""",13. 	אחידות הענישה 
ME-12-5013-39,"הממונה בדקה את הנאשם ומצאה אותו כשיר לריצוי מאסר בעבודות שירות. יחד עם זאת, משאישר הנאשם כי הוא צורך אלכוהול לעתים, ביקשה להזהירו כי נאסר עליו לשתות אלכוהול במהלך העבודה ו/או להגיע לעבודה בגילופין, וכי התנהגות מסוג זה תהווה עילה להפסקה מנהלית של עבודות השירות וריצוי המאסר בפועל. כן ביקשה להבהיר לנאשם כי תנאי ההעסקה הם קפדניים, וכי בכל חריגה מהכללים יש כדי להפסיק את עבודות השירות ולהורות על ריצוי יתרת העונש במאסר בפועל.",13. 	אחידות הענישה 
ME-12-5013-39,הנאשם הוזהר והודיע כי הבין את מחוייבויותיו בביצוען של עבודות השירות.,13. 	אחידות הענישה 
ME-12-5013-39,"נוכח כל המקובץ, לאחר שאיזנתי בין מכלול השיקולים הנדרשים, תוך מתן משקל מכריע לעקרון של אחידות הענישה במקרה זה, ובהתחשב בכך שהנאשם היה עצור למשך חודשיים, אני גוזרת על הנאשם עונשים כדלקמן:",13. 	אחידות הענישה 
ME-12-5013-39,"שישה חודשי מאסר לריצוי בעבודות שירות, בהתאם להמלצת הממונה על עבודות השירות  כמפורט לעיל.",13. 	אחידות הענישה 
ME-12-5013-39,"מאסר על תנאי למשך 18 חודשים, שהנאשם לא ישא בו זולת אם יעבור בתוך 3 שנים עבירה בה הורשע בתיק זה, או כל עבירת אלימות שהיא פשע, ויורשע בה בתוך תקופת התנאי או לאחריה.",13. 	אחידות הענישה 
ME-12-5013-39,"קנס בסך 10,000 ₪ או מאסר תחתיו למשך 90 יום. הקנס ישולם ב- 10 תשלומים חודשיים, שווים ורצופים החל מיום 1/1/14.",13. 	אחידות הענישה 
