verdict,text,part,mapped_category
ME-18-04-16826-842,"בהתאם לתיקון 113 לחוק העונשין (סעיף 40 יג'), אני קובע כי מתחם העונש ההולם הוא החל מ-4.5 ועד ל-7.5 שנות מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"במקרה דנן, לא קיימים שיקולים אשר מצדיקים חריגה מהמתחם, לחומרה או לקולה.  הנאשם שולב בטיפול קבוצתי לעצורי בית בשלב פיקוח המעצר וכן החל בטיפול נפשי כפי שהומלץ לו. בחודש דצמבר 19' שולב בטיפול פרטני בשירות המבחן. שירות המבחן ציין את הגעתו הסדירה למפגשים, ורצונו הכן להשתקם, תוך שמצליח להיעזר בטיפול לצורך וויסות רגשותיו וקידום מצבו כמו גם לערוך התבוננות ביקורתית ומעמיקה באשר לדפוסיו המכשילים. מעבר לכך ציין שירות המבחן את נטילת האחריות מצדו על ביצוע העבירה, וזאת בפער לדבריו בפני שירות המבחן ובהמשך לכך בבית המשפט, המבטאים חוסר נטילת אחריות ממשית והיעדר התבוננות ביקורתית על מעשיו ובחירותיו. נראה שמדובר בשלב ראשוני של ההליך הטיפולי ולא ניתן לקבוע כי יש בכך שיקום משמעותי של הנאשם או סיכוי ממשי לשיקום כדרישת החוק לשם חריגה ממתחם העונש כנדרש בהתאם לסעיף 40 ד' בחוק.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"ההליך הטיפולי שעבר הנאשם בשירות המבחן, אשר כולל שיחות קבוצתיות ופרטניות, אינו מאוד משמעותי, וכך גם תוצאת הטיפול אינה שינוי משמעותי בהלך נפשו של הנאשם, באופן אשר יצדיקו חריגה מהמתחם משיקולי שיקום. אכן, לשם חריגה משיקולי שיקום, אין הכרח שהנאשם יהיה מלכתחילה מכור לסמים או שהעבירה תתבצע בשל התמכרות כלשהי, ואין הכרח שההליך השיקומי יהיה במסגרת טיפולית סגורה וממושכת, אלא כל מקרה יש לבחון לפי נסיבותיו. עם זאת, בנסיבות מקרה דנן, לא התרשמתי מהליך שיקומי משמעותי אשר הוביל לשינוי משמעותי בדרך החשיבה של הנאשם ולנטילת אחריות מלאה על מעשיו, באופן אשר יצדיקו חריגה מהמתחם (ראו והשוו דברי כב' השופטת ד' ברק ארז בע""פ 6637/17 קרנדל נ' מדינת ישראל [פורסם בנבו] [18.4.18]). בהקשר זה אין הלימה בין תוכן התסקירים לבין המלצת שירות המבחן. עם זאת, יש לקחת בחשבון את שיתוף הפעולה של הנאשם עם שירות המבחן, כמפורט בתסקירים, במסגרת גזירת עונשו של הנאשם בגדרי המתחם.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בגזירת העונש המתאים לנאשם, בגדרי מתחם העונש ההולם, יש להתחשב בנסיבות שאינן קשורות בביצוע העבירה (סעיף 40 יא'). במסגרת זו מן הראוי לתת את הדעת לכך שמדובר בנאשם כבן 42, גרוש ואב ל-4 ילדים, נעדר עבר פלילי. מובן שעונש מאסר ממושך יקשה על הנאשם בהיותו במאסר לראשונה בחייו וכן על ילדיו נוכח הריחוק מאביהם וחוסר יכולתו לתמוך בהם כלכלית. הנאשם הודה בביצוע העבירה, אף שבפני שירות המבחן ובהמשך גם בפני בית המשפט, התקשה בנטילת אחריות למעשיו בעבירה והציג עמדה מיתממת וקורבנית. הנאשם שיתף פעולה עם שירות המבחן כבר משלב פיקוח המעצר, הגיע באופן סדיר למפגשים עמו ושיתף פעולה כנדרש. עוד נתתי דעתי לחלוף הזמן מעת ביצוע העבירה לפני למעלה משנתיים, לתקופה המעצר שבה שהה הנאשם למשך חודשיים וחצי ולאחר מכן לשהותו בתנאים מגבילים.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"עקרון אחידות הענישה – עקרון האחידות בענישה הוא עקרון יסוד במשפט הפלילי אשר נועד להבטיח שוויון בפני החוק ולמנוע שרירותיות בענישה. עקרון זה מורה כי יש להחיל שיקולי ענישה דומים על מי שביצעו עבירות דומות במהותן, בנסיבות דומות וכשהם בעלי נסיבות אישיות דומות. עקרון זה מקבל משנה חשיבות כאשר מדובר בנאשמים באותה פרשה. במצב דברים זה, ככלל, מצדיק עקרון אחידות הענישה הטלת עונשים דומים על מי שביצעו מעשים דומים וכן שמירה על יחס של שקילות בין מבצעים שונים של העבירה בהתאם לחלקו היחסי של כל אחד מהם (כב' השופט י' דנציגר בע""פ 2580/14 חסן נ' מדינת ישראל [פורסם בנבו] [23.9.14]). עם זאת, ""העיקרון של אחדות הענישה דורש השוואה בין עונשים ראויים, ואין לראות בו פלטפורמה להנצחת טעויות ולשכפול העיוותים"" (דברי כב' השופט שטיין בע""פ 1392/20 גאבר נ' מדינת ישראל [פורסם בנבו] [24.6.20]).",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"ב""כ הנאשם טען כי יש לגזור את עונשו של הנאשם מעונשו של המעורב הנוסף בפרשה, קוצר, שעניינו נדון בת""פ 16806-04-18 מדינת ישראל נ' קוצר [פורסם בנבו] (31.12.18). לטענת ב""כ הנאשם קוצר היה מחולל העבירה ואילו הנאשם היה השלוח, וכן קוצר הוא בעל עבר פלילי מכביד, אשר אף שמר על זכות השתיקה בחקירה, ומכאן לטענתו שאין להחמיר עם הנאשם מעבר לעונש אשר הוטל על קוצר.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"לאחר שבחנתי את הטענה, סבורני כי לא ניתן לקבלה. בשונה מהנאשם, קוצר הורשע בעבירה של קשירת קשר לביצוע פשע ובהחזקת סם לצריכה עצמית, ולא בייבוא הסם. הנאשם אשר העיד במשפטו של קוצר כעד התביעה המרכזי, נמצא בלתי אמין. בעקבות קשיים משמעותיים במהימנותו, אשר נתגלו במהלך חקירתו הנגדית של הנאשם, הגיעה המאשימה להסדר טיעון שבמסגרתו תוקן כתב האישום לקולה, והוסכם כי הצדדים יעתרו במשותף ל-13 חודשי מאסר בפועל. במסגרת הטיעונים לעונש בעניינו של קוצר, נטען על ידי ב""כ המאשימה שהנאשם אינו עד מהימן, אינו דוגל באמירת אמת ובכלל זה במידת מעורבותו ופעילותו בתחום ייבוא הסמים. על רקע קושי ראייתי משמעותי זה בעדותו של עד התביעה המרכזי בתיק קוצר – שהוא הנאשם בתיק הנוכחי – תוקן כתב האישום ונערך הסדר הטיעון המקל עד מאוד עם קוצר. בגזר הדין נקבע שהעונש שעליו הסכימו הצדדים, שונה בתכלית מרף הענישה המקובל בעבירות מסוג זה וכי הענישה בתיקים מסוג זה מחמירה באופן משמעותי מהעונש שעליו הוסכם. בית המשפט קיבל את הסדר הטיעון, לאור הקשיים הראייתיים במהימנותו של הנאשם, ועל קוצר הוטל עונש מוסכם של 13 חודשי מאסר בפועל לצד ענישה נלווית. אילו הייתה מתקבלת טענת האחידות בענישה של הנאשם – היה נוצר מצב אבסורדי שבו הנאשם, אשר חטא בכך שלא דבק באמת במסגרת עדותו בבית המשפט, היה יוצא נשכר מהתנהגותו זו.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"במצב דברים זה, סבורני שיש לדחות את טענת ההגנה לאחידות בענישת הנאשם מול עונשו של קוצר, ואין בעונש המקל שהוטל על קוצר, כדי להשליך על עונשו של הנאשם.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"עוד יש לתת את הדעת לשיקול הרתעת היחיד בגדרו של המתחם, וזאת בשים לב לקשייו של הנאשם בנטילת אחריות לביצוע העבירה, והתרשמות שירות המבחן שהנאשם מתקשה לנהל את חייו באחריות ונוטה לפתרונות אימפולסיביים במצבי דחק.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"באיזון בין השיקולים השונים, סבורני כי יש לגזור על הנאשם עונש ברף התחתון של מתחם העונש. בהסכמת הצדדים, יש הורות על חילוט בהתאם למבוקש בכתב האישום. לנוכח תקופת המאסר הממושכת ומצבו הכלכלי של הנאשם סבורני שיש להימנע מהטלת קנס כספי.",גזירת העונש המתאים לנאשם,דיון והכרעה
ME-18-04-16826-842,"ארבע וחצי שנות מאסר בפועל, בניכוי ימי מעצרו מיום 28.3.18 עד 16.6.18.","אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-18-04-16826-842,"הנאשם יתייצב לריצוי מאסרו בבית הסוהר הדרים ביום 6.2.20 עד השעה 10:00, כשברשותו תעודת זהות או דרכון. על הנאשם לתאם את הכניסה למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של שב""ס, טלפון: 08-9787377, 08-9787336.","אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-18-04-16826-842,"12 חודשי מאסר על תנאי, לבל יעבור הנאשם במשך 3 שנים מיום שחרורו ממאסר כל עבירת סמים מסוג פשע.","אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-18-04-16826-842,אני מורה על חילוט הכסף שנתפס ברשות הנאשם (176.40 ₪ ו- 910 אירו) ועל חילוט הטלפונים הניידים ומחשב נייד מסוג HP כמפורט בבקשה לחילוט בכתב האישום. החילוט יועבר לטובת הקרן לפי פקודת הסמים.,"אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-18-04-16826-842,לאחר היות גזר הדין חלוט – הסמים יושמדו.,"אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
