part_number,verdict,text,part,predicted_category
29,ME-23-01-46786-206,"בת""פ 54293-01-23 מדינת ישראל נ' עזרן ואח' הנאשם 1 הורשע באישום הראשון בעבירה של תיווך לעסקה בסמים של 250 כדורים של אקסטזי , באישום השני בעבירות של סחר בסם מסוכן ועסקה אחרת בסם מסוכן בכמות של כ-37 גרם סם מסוג קוקאין. נקבע מתחם עונש הולם אשר נע בין 30 ועד 60 חודשי מאסר בפועל. בית המשפט סטה לקולה ממתחם העונש לאור סיכויי ממש של שיקום. על הנאשם הוטלו 24 חודשי מאסר בפועל. הנאשם 2 הורשע באישום השני בעבירה של סחר בסם מסוכן בכמות של כ-37 גרם סם מסוג קוקאין. נקבע מתחם עונש הולם אשר נע בין 12 ועד 24 חודשי מאסר בפועל. על הנאשם הוטלו 14 חודשי  מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
30,ME-23-01-46786-206,"בת""פ 53614-01-23 מדינת ישראל נ' ממן הנאשם הורשע באישום ראשון בעבירה של סיוע לסחר בסם מסוכם מסוג קוקאין במשקל של 40 גרם, באישום השני בעבירה של סחר בסם מסוכן מסוג קוקאין במשקל של 69.47 גרם, באישום השלישי, בעבירה של החזקת בסם מסוכן מסוג קוקאין במשקל של 0.7976 . נקבע מתחם עונש הולם כולל לאישומים הראשון והשני אשר נע בין 24 ועד 48 חודשי מאסר בפועל, ובגין האישום השלישי נקבע מתחם עונש הולם אשר נע בין 6 ועד 12 חודשי מאסר בפועל. על הנאשם הוטל עונש כולל של 30 חודשי מאסר בפועל והופעל מאסר מותנה בן 9 חודשים, כאשר 6 חודשים הופעלו במצטבר ו-3 חודשים בחופף.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
31,ME-23-01-46786-206,"עונש המאסר המרבי הקבוע בחוק ביחס לעבירות נשוא האישומים עומד על 20 שנה בעבירה של סחר בסם מסוכן, ו- 10 שנים לעבירה של סיוע לסחר בסם מסוכן.",לסיכום מתחם העונש ההולם,דיון והכרעה
32,ME-23-01-46786-206,"יצוין כי בצד עבירת הסיוע קבוע עונש מקסימלי שגובהו מחצית מעונשו של המבצע העיקרי, ויש להביא זאת בחשבון במסגרת קביעת מתחם העונש ההולם. עם זאת, לא מדובר בחישוב אריתמטי בהכרח ויש להביא בחשבון את כלל הנסיבות לרבות חלקו של המסייע בביצוע העבירה. ר' בהקשר זה  ארנבורג נ' מדינת ישראל . ראה גם ע""פ 1438/14 חסן בראזי נ' מדינת ישראל בו נפסק: ""מלאכת קביעת מתחם העונש מחייבת להתחשב, בשינויים המחייבים, גם בנסיבות המנויות בסעיף 40ט(א) לחוק העונשין, ובין היתר בשאלה אם מדובר בסיוע במעשה או במחדל; אם הסיוע קדם לביצוע העבירה העיקרית או שהוא ניתן במהלך ביצועה; מידת תרומתו של הסיוע לביצוע העבירה העיקרית; תרומת הסיוע לנזק שהיה צפוי להיגרם ושנגרם בפועל; יכולתו של נאשם להבין את משמעות פעולותיו לרבות בשל גילו; ועוד..""",לסיכום מתחם העונש ההולם,דיון והכרעה
33,ME-23-01-46786-206,"לאחר ששקלתי את חומרת העבירות, נסיבות ביצועּן כמפורט לעיל, הערכים החברתיים עליהם יש להגן, מידת הפגיעה בהם והפסיקה הנהוגה, אני סבור כי מתחם העונש ההולם  צריך לכלול רכיב של מאסר בפועל שלא יפחת מ- 25 חודשים ולא יעלה על 50 חודשים בצד עונשים נלווים.",לסיכום מתחם העונש ההולם,דיון והכרעה
34,ME-23-01-46786-206,"לקולה אני מביא בחשבון את: קבלת האחריות; הבעת החרטה; ההודאה בכתב האישום המתוקן, החיסכון בזמן שיפוטי רב; נסיבותיו האישיות והמשפחתיות כמפורט בטיעוני ההגנה ובדברי הנאשם ואשתו ובפרט מצבו הרפואי של בנו; תקופת המעצר הארוכה בה הוא היה נתון עד היום  (כידוע תנאי המעצר קשים מתנאי מאסר) והשלכות המעצר/מאסר על הנאשם ומשפחתו, את האמור בחוות דעת של שב""ס (נ/1) ממנה עולה כי הנאשם מתפקד באופן תקין ללא עבירת משמעת או שלילת טובת הנאה ומביע מוטיבציה מילולית לטיפול , את המכתב מאת בית חם (נ/2) ממנו עולה כי הנאשם פנה למרכז בבקשה להתקבל למסגרת אישפוזית לטיפול גמילה מהתמכרותו בתחילת חודש נובמבר 2023.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה
35,ME-23-01-46786-206,"לחומרה אני מביא בחשבון את עברו הפלילי של הנאשם הכולל 10 הרשעות קודמות, ביניהם עבירות שונות בעיקר בתחם הסמים ועוד, והעובדה כי העבירות בוצעו כאשר תלוי ועומד נגדו מאסר על תנאי למשך 6 חודשים.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה
36,ME-23-01-46786-206,"במכלול הנסיבות כמפורט לעיל, אני סבור שנכון לגזור על הנאשם עונש מאסר בפועל לתקופה המצויה בין מרכז המתחם לחלקו התחתון.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה
37,ME-23-01-46786-206,"בכל הנוגע לאופן הפעלת המאסר המותנה, הכלל הוא שעונש מאסר על תנאי אשר מופעל ירוצה באופן מצטבר לעונש המאסר שגוזר בית המשפט בשל העבירה הנוספת (ראו סעיף 58 לחוק העונשין(. גם ההלכה בסוגיה זו ברורה, וקובעת כי מאסרים מותנים יש להפעיל באופן מצטבר והפעלתם באופן חופף תתאפשר רק כאשר קיימים טעמים מוצדקים ומנומקים. ר' ע""פ 4654/03 ווליד נ' מדינת ישראל שם נקבע כי:  ""דרישת 'טעמים שיירשמו' מצמצמת את שיקול דעת בית המשפט, וזאת על מנת לא לפגוע בכוחו של עונש המאסר כעונש ממשי ומוחשי.....עונש מאסר מותנה משמעו מאסר שהחברה נכונה לדחות ביצועו ובהמשך לוותר על ריצויו כליל אם לא יבצע הנידון עבירה נוספת בתקופת התנאי. מאחורי נכונות זו להקל עם מי שהורשע ונידון למאסר עומד, בין היתר, הרצון לאפשר לו לחזור אל מסלול חיים נורמטיבי וההכרה בכך שהתועלת שתצמח לחברה מהוצאתו מן המעגל העברייני עולה על התועלת מהשמתו מאחורי סורג ובריח כדי להשיב לו כגמולו. זאת, הגם שעונש מאסר על תנאי אינו כולל רכיב שיקומי של ממש אלא מהווה מתן הזדמנות חוזרת לנידון לתקן דרכיו ... המאסר המותנה הינו אם כן בבחינת כרטיס כניסה מחודש אל החברה. אולם, אם נכזבה הציפיה כי המאסר המותנה התלוי ועומד נגד הנידון ירתיעו מלשוב ולבצע עבירות, הרי שנחלש באופן ניכר משקלו של אינטרס השיקום וגובר משקלם של אינטרס הגמול, ההגנה על הציבור, הצורך בהרחקה מהציבור ושיקום בעת המאסר"". בית המשפט לא יטה להקל עם הנאשם ולא יחפוף את עונשי המאסר, ככל שהעבירות בהן הורשע הינן חמורות יותר, ככל שקשות נסיבות ביצוען, וככל שיש בביצוען משום פגיעה קשה בערכי היסוד החברה בה אנו חיים ( ע""פ 6535/01 קוזירוב נ' מדינת ישראל, ע""פ 1899/04 ליבוביץ נ' מדינת ישראל).",אופן הפעלת המאסר המותנה ,דיון והכרעה
38,ME-23-01-46786-206,"העבירות הנוספות בהן הורשע הנאשם הינן עבירות סמים, והעובדה שמדובר בעבירות דומות וחמורות, מהווה שיקול משמעותי להפעלת המאסר המותנה באופן מצטבר. כך גם יש לתת משקל לשיקולי ההרתעה הפרטניים עת הנאשם חוזר ומבצע עבירות חמורות. על הנאשם להפנים את העובדה שעונש מאסר מותנה שובר בצדו, וככל שמבוצעת עבירה נוספת, יופעל המאסר המותנה באופן מצטבר.",אופן הפעלת המאסר המותנה ,דיון והכרעה
39,ME-23-01-46786-206,אני גוזר על הנאשם מאסר בפועל לתקופה של  30 חודשים .,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
40,ME-23-01-46786-206,"אני מפעיל את המאסר המותנה שהוטל  על הנאשם בבימה""ש השלום בקריות בתיק 38754-10-19 מיום 27.07.20  למשך שישה חודשים במצטבר למאסר שהוטל על הנאשם בתיק זה.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
41,ME-23-01-46786-206,סך הכל ירצה הנאשם  36 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 10.01.23 ועד היום.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
42,ME-23-01-46786-206,אני גוזר על הנאשם מאסר על תנאי לתקופה של 10 חודשים והתנאי הוא  שלא יעבור בתוך 3 שנים מיום שחרורו ממאסרו עבירת סמים מסוג פשע ויורשע בגינה.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
43,ME-23-01-46786-206,אני גוזר על הנאשם מאסר על תנאי לתקופה של 6 חודשים והתנאי הוא  שלא יעבור בתוך 3 שנים מיום שחרורו ממאסרו עבירת סמים מסוג עוון ויורשע בגינה.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
44,ME-23-01-46786-206,אני גוזר על הנאשם 18 חודשי פסילה בפועל מלנהוג או מלקבל או מלהחזיק ברישיון נהיגה החל מיום שחרורו ממאסר ובמצטבר לכל פסילה אחרת.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
45,ME-23-01-46786-206,"לאור העובדה שהנאשם אינו מורשה לנהיגה, חישוב הפסילה יחל מיד לאחר שחרורו ממאסר ללא צורך בהפקדה רישיון נהיגה או תצהיר.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
46,ME-23-01-46786-206,"אני מטיל על הנאשם קנס כספי בסך 15,000 ₪ או  60 ימי מאסר תמורתו.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה
